AID,GID,NID,CONTRIBUTOR
17093,2658,1528,"NNP GZC Car '1RED', Person 'A'"
14881,1564,560,"NNP GZC Car '1PURPLE', Person 'A'"
13028,4980,1750,"NNP GZC Car '3PURPLE', Person 'B'"
11098,8477,576,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
16887,2958,1964,"NNP GZC Car '1RED', Person 'B'"
14901,1511,860,"NNP GZC Car '1PURPLE', Person 'A'"
12505,3358,1185,"NNP GZC Car '1WHITE', Person 'C'"
10844,8225,537,"PZ_MUGU_20,hyrule:joncrall:/media/raid/work/PZ_MUGU_20,,,,,0"
11095,8476,576,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
10744,8146,380,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
14790,1832,1501,"NNP GZC Car '1PURPLE', Person 'B'"
11946,9142,2014,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
13224,5844,1444,"NNP GZC Car '4WHITE', Person 'A'"
10951,8314,487,"PZ_MUGU_20,hyrule:joncrall:/media/raid/work/PZ_MUGU_20,,,,,0"
17853,6739,2006,"NNP GZC Car '6RED', Person 'B'"
13374,1169,2130,"NNP GZC Car '17WHITE', Person 'A'"
13117,7020,1345,"NNP GZC Car '6WHITE', Person 'B'"
11021,8418,644,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
16457,7445,1769,"NNP GZC Car '8WHITE', Person 'A'"
17278,3016,362,"NNP GZC Car '1RED', Person 'B'"
15231,2289,1694,"NNP GZC Car '1PURPLE', Person 'D'"
12460,4891,646,"NNP GZC Car '2WHITE', Person 'A'"
13007,5001,1660,"NNP GZC Car '3PURPLE', Person 'B'"
11247,8589,740,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
12269,1412,1379,"NNP GZC Car '1BLUE', Person 'C'"
14126,779,717,"NNP GZC Car '14WHITE', Person 'A'"
18185,4675,1882,"NNP GZC Car '2RED', Person 'C'"
16090,637,1844,"NNP GZC Car '13WHITE', Person 'B'"
10558,8044,340,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
12671,3149,1150,"NNP GZC Car '1WHITE', Person 'A'"
15327,1843,1547,"NNP GZC Car '1PURPLE', Person 'B'"
16633,7518,1523,"NNP GZC Car '8WHITE', Person 'A'"
12809,5323,1720,"NNP GZC Car '3WHITE', Person 'A'"
13935,2012,1508,"NNP GZC Car '1PURPLE', Person 'B'"
16053,567,1840,"NNP GZC Car '13WHITE', Person 'B'"
17023,3017,1997,"NNP GZC Car '1RED', Person 'B'"
17675,6724,1269,"NNP GZC Car '6RED', Person 'B'"
16850,2878,298,"NNP GZC Car '1RED', Person 'B'"
13834,5678,579,"NNP GZC Car '4RED', Person 'A'"
14162,800,1623,"NNP GZC Car '14WHITE', Person 'A'"
17273,2740,1504,"NNP GZC Car '1RED', Person 'B'"
11234,8580,743,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
12838,5331,1721,"NNP GZC Car '3WHITE', Person 'A'"
11667,8967,832,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
15973,5108,2003,"NNP GZC Car '3RED', Person 'A'"
18306,4592,1900,"NNP GZC Car '2RED', Person 'C'"
11104,8480,809,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11775,8987,892,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
18027,3594,1872,"NNP GZC Car '2RED', Person 'A'"
14412,1855,690,"NNP GZC Car '1PURPLE', Person 'B'"
14731,2281,727,"NNP GZC Car '1PURPLE', Person 'D'"
12247,1331,1708,"NNP GZC Car '1BLUE', Person 'B'"
16658,7441,1554,"NNP GZC Car '8WHITE', Person 'A'"
13965,1631,1489,"NNP GZC Car '1PURPLE', Person 'A'"
13475,6246,1476,"NNP GZC Car '5WHITE', Person 'A'"
15438,162,792,"NNP GZC Car '11WHITE', Person 'A'"
13557,7324,1107,"NNP GZC Car '7WHITE', Person 'B'"
17434,6648,1158,"NNP GZC Car '6RED', Person 'B'"
16639,7454,1632,"NNP GZC Car '8WHITE', Person 'A'"
12636,3371,564,"NNP GZC Car '1WHITE', Person 'C'"
16128,5097,2163,"NNP GZC Car '3RED', Person 'A'"
14907,2391,1568,"NNP GZC Car '1PURPLE', Person 'D'"
17320,2973,652,"NNP GZC Car '1RED', Person 'B'"
17099,2735,1962,"NNP GZC Car '1RED', Person 'A'"
12311,1427,1376,"NNP GZC Car '1BLUE', Person 'C'"
11931,9119,934,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
12411,1369,398,"NNP GZC Car '1BLUE', Person 'C'"
10497,8013,326,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
15168,2010,1921,"NNP GZC Car '1PURPLE', Person 'B'"
12913,5351,544,"NNP GZC Car '3WHITE', Person 'A'"
13222,5848,1445,"NNP GZC Car '4WHITE', Person 'A'"
15256,1546,1527,"NNP GZC Car '1PURPLE', Person 'A'"
17055,2990,619,"NNP GZC Car '1RED', Person 'B'"
11414,8718,624,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
10191,7814,275,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
10307,7876,320,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
14077,2430,1510,"NNP GZC Car '1PURPLE', Person 'D'"
11498,8786,356,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
13795,6142,1419,"NNP GZC Car '5WHITE', Person 'A'"
14180,766,1514,"NNP GZC Car '14WHITE', Person 'A'"
13029,4967,1747,"NNP GZC Car '3PURPLE', Person 'B'"
17061,2930,2169,"NNP GZC Car '1RED', Person 'B'"
12031,9248,1016,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
14528,5205,2098,"NNP GZC Car '3RED', Person 'B'"
17878,4646,1876,"NNP GZC Car '2RED', Person 'C'"
15310,2000,865,"NNP GZC Car '1PURPLE', Person 'B'"
11745,8938,833,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
13180,7045,1214,"NNP GZC Car '6WHITE', Person 'B'"
16097,5207,2099,"NNP GZC Car '3RED', Person 'B'"
11923,9106,938,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
12652,3226,1159,"NNP GZC Car '1WHITE', Person 'B'"
11713,8913,1626,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
14593,2244,2165,"NNP GZC Car '1PURPLE', Person 'D'"
17735,6539,1868,"NNP GZC Car '6RED', Person 'B'"
15347,1846,1561,"NNP GZC Car '1PURPLE', Person 'B'"
10272,7856,509,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
15450,159,790,"NNP GZC Car '11WHITE', Person 'A'"
10532,8028,330,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
16011,562,1815,"NNP GZC Car '13WHITE', Person 'B'"
15387,532,1157,"NNP GZC Car '13WHITE', Person 'B'"
11912,9111,933,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
15133,1658,883,"NNP GZC Car '1PURPLE', Person 'A'"
13185,6938,1284,"NNP GZC Car '6WHITE', Person 'B'"
17620,6768,2013,"NNP GZC Car '6RED', Person 'B'"
14146,754,1694,"NNP GZC Car '14WHITE', Person 'A'"
12377,1301,1382,"NNP GZC Car '1BLUE', Person 'B'"
11038,8428,784,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11271,8614,763,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
10976,8382,790,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
13985,1779,1539,"NNP GZC Car '1PURPLE', Person 'B'"
14599,1788,1501,"NNP GZC Car '1PURPLE', Person 'B'"
13194,6977,1332,"NNP GZC Car '6WHITE', Person 'B'"
12899,5361,1722,"NNP GZC Car '3WHITE', Person 'A'"
17780,6516,2039,"NNP GZC Car '6RED', Person 'B'"
14102,768,1846,"NNP GZC Car '14WHITE', Person 'A'"
12477,4904,1109,"NNP GZC Car '2WHITE', Person 'A'"
11687,8957,822,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
13288,358,1764,"NNP GZC Car '12WHITE', Person 'A'"
12391,1418,1386,"NNP GZC Car '1BLUE', Person 'C'"
12406,1323,2178,"NNP GZC Car '1BLUE', Person 'B'"
17829,6383,493,"NNP GZC Car '6RED', Person 'A'"
12166,3536,1050,"NNP GZC Car '25PURPLE', Person 'A'"
18066,3595,1872,"NNP GZC Car '2RED', Person 'A'"
17795,6728,2004,"NNP GZC Car '6RED', Person 'B'"
13355,1204,2128,"NNP GZC Car '17WHITE', Person 'C'"
13945,1643,1846,"NNP GZC Car '1PURPLE', Person 'A'"
15046,2395,1531,"NNP GZC Car '1PURPLE', Person 'D'"
11480,8770,677,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
12722,3151,1178,"NNP GZC Car '1WHITE', Person 'A'"
15144,2149,1498,"NNP GZC Car '1PURPLE', Person 'D'"
13193,6833,1264,"NNP GZC Car '6WHITE', Person 'B'"
17554,6378,2011,"NNP GZC Car '6RED', Person 'A'"
12801,5358,1121,"NNP GZC Car '3WHITE', Person 'A'"
14147,736,378,"NNP GZC Car '14WHITE', Person 'A'"
14485,5126,2160,"NNP GZC Car '3RED', Person 'A'"
15055,1644,1846,"NNP GZC Car '1PURPLE', Person 'A'"
15172,2296,1506,"NNP GZC Car '1PURPLE', Person 'D'"
10691,8119,420,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
17240,3003,1969,"NNP GZC Car '1RED', Person 'B'"
12115,3521,1088,"NNP GZC Car '25PURPLE', Person 'A'"
13781,6162,821,"NNP GZC Car '5WHITE', Person 'A'"
12238,3534,1066,"NNP GZC Car '25PURPLE', Person 'A'"
16470,7450,1976,"NNP GZC Car '8WHITE', Person 'A'"
15290,1983,1551,"NNP GZC Car '1PURPLE', Person 'B'"
15374,1547,1527,"NNP GZC Car '1PURPLE', Person 'A'"
17310,2991,1938,"NNP GZC Car '1RED', Person 'B'"
14777,1847,950,"NNP GZC Car '1PURPLE', Person 'B'"
13887,3022,2182,"NNP GZC Car '1RED', Person 'B'"
15910,3600,1867,"NNP GZC Car '2RED', Person 'A'"
17949,4260,786,"NNP GZC Car '2RED', Person 'B'"
13510,6165,1459,"NNP GZC Car '5WHITE', Person 'A'"
16814,2898,405,"NNP GZC Car '1RED', Person 'B'"
10990,8392,813,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
15497,1645,1559,"NNP GZC Car '1PURPLE', Person 'A'"
10859,8241,475,"PZ_MUGU_20,hyrule:joncrall:/media/raid/work/PZ_MUGU_20,,,,,0"
12158,3511,1051,"NNP GZC Car '25PURPLE', Person 'A'"
13608,7210,1394,"NNP GZC Car '7WHITE', Person 'A'"
10239,7844,287,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
10855,8238,564,"PZ_MUGU_20,hyrule:joncrall:/media/raid/work/PZ_MUGU_20,,,,,0"
14367,1624,1560,"NNP GZC Car '1PURPLE', Person 'A'"
12067,9307,391,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
12486,4942,1108,"NNP GZC Car '2WHITE', Person 'A'"
14581,1637,1715,"NNP GZC Car '1PURPLE', Person 'A'"
14549,2083,1497,"NNP GZC Car '1PURPLE', Person 'C'"
16929,3009,1952,"NNP GZC Car '1RED', Person 'B'"
14253,2298,1564,"NNP GZC Car '1PURPLE', Person 'D'"
12340,1318,876,"NNP GZC Car '1BLUE', Person 'B'"
16338,7535,1782,"NNP GZC Car '8WHITE', Person 'A'"
15180,2363,1494,"NNP GZC Car '1PURPLE', Person 'D'"
15344,2461,1551,"NNP GZC Car '1PURPLE', Person 'D'"
16790,2994,701,"NNP GZC Car '1RED', Person 'B'"
10211,7829,310,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
10595,8058,354,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
13953,1536,1551,"NNP GZC Car '1PURPLE', Person 'A'"
12398,1455,1691,"NNP GZC Car '1BLUE', Person 'D'"
15416,430,1852,"NNP GZC Car '13WHITE', Person 'A'"
10511,8019,330,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
10215,7831,502,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
15267,1628,1555,"NNP GZC Car '1PURPLE', Person 'A'"
13502,6153,546,"NNP GZC Car '5WHITE', Person 'A'"
14307,1543,835,"NNP GZC Car '1PURPLE', Person 'A'"
11513,8801,684,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
17475,6435,2086,"NNP GZC Car '6RED', Person 'B'"
12245,1331,1376,"NNP GZC Car '1BLUE', Person 'B'"
14131,658,1481,"NNP GZC Car '14WHITE', Person 'A'"
14815,2255,1532,"NNP GZC Car '1PURPLE', Person 'D'"
13783,6188,1387,"NNP GZC Car '5WHITE', Person 'A'"
14958,2245,1535,"NNP GZC Car '1PURPLE', Person 'D'"
15384,531,1157,"NNP GZC Car '13WHITE', Person 'B'"
17244,2677,535,"NNP GZC Car '1RED', Person 'A'"
15463,262,1375,"NNP GZC Car '11WHITE', Person 'A'"
16827,3026,1686,"NNP GZC Car '1RED', Person 'B'"
12013,9271,1024,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
15295,2231,1562,"NNP GZC Car '1PURPLE', Person 'D'"
16817,2707,1965,"NNP GZC Car '1RED', Person 'A'"
18410,3944,1877,"NNP GZC Car '2RED', Person 'A'"
17833,6707,1210,"NNP GZC Car '6RED', Person 'B'"
14849,1942,585,"NNP GZC Car '1PURPLE', Person 'B'"
11449,8741,623,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11741,8942,845,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11067,8453,802,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
17025,2755,1932,"NNP GZC Car '1RED', Person 'B'"
11215,8568,738,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
15755,4589,576,"NNP GZC Car '2RED', Person 'C'"
16408,7446,361,"NNP GZC Car '8WHITE', Person 'A'"
10300,7872,320,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
14457,5247,788,"NNP GZC Car '3RED', Person 'B'"
13933,1738,612,"NNP GZC Car '1PURPLE', Person 'B'"
15820,1650,1500,"NNP GZC Car '1PURPLE', Person 'A'"
12256,1443,1044,"NNP GZC Car '1BLUE', Person 'C'"
12685,3349,1237,"NNP GZC Car '1WHITE', Person 'C'"
14090,2247,1635,"NNP GZC Car '1PURPLE', Person 'D'"
17195,3000,1959,"NNP GZC Car '1RED', Person 'B'"
11430,8728,623,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11478,8768,647,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11998,9287,997,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
16197,5031,1834,"NNP GZC Car '3RED', Person 'A'"
15303,2396,1627,"NNP GZC Car '1PURPLE', Person 'D'"
17613,6555,2064,"NNP GZC Car '6RED', Person 'B'"
15037,1866,1537,"NNP GZC Car '1PURPLE', Person 'B'"
14986,2222,1549,"NNP GZC Car '1PURPLE', Person 'D'"
12871,5613,486,"NNP GZC Car '3WHITE', Person 'A'"
12522,3275,1144,"NNP GZC Car '1WHITE', Person 'B'"
17981,4407,1872,"NNP GZC Car '2RED', Person 'C'"
15619,814,1655,"NNP GZC Car '15WHITE', Person 'A'"
18688,4230,893,"NNP GZC Car '2RED', Person 'B'"
14331,2490,1497,"NNP GZC Car '1PURPLE', Person 'D'"
12299,1303,607,"NNP GZC Car '1BLUE', Person 'B'"
11176,8542,791,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11392,8712,606,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
15623,937,1641,"NNP GZC Car '15WHITE', Person 'B'"
16541,7604,1767,"NNP GZC Car '8WHITE', Person 'A'"
10765,8161,394,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
11570,8847,654,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
18648,4292,1869,"NNP GZC Car '2RED', Person 'B'"
17289,2872,278,"NNP GZC Car '1RED', Person 'B'"
15712,1981,1717,"NNP GZC Car '1PURPLE', Person 'B'"
12633,3433,1183,"NNP GZC Car '1WHITE', Person 'C'"
10735,8142,380,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
13713,7222,683,"NNP GZC Car '7WHITE', Person 'A'"
10462,7984,299,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
10539,8033,351,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
16849,2878,1934,"NNP GZC Car '1RED', Person 'B'"
14503,5041,1885,"NNP GZC Car '3RED', Person 'A'"
14517,5128,2150,"NNP GZC Car '3RED', Person 'A'"
11303,8646,757,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
17839,6690,2017,"NNP GZC Car '6RED', Person 'B'"
11888,9082,925,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
10364,7920,293,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
15323,2188,1513,"NNP GZC Car '1PURPLE', Person 'D'"
13281,380,1716,"NNP GZC Car '12WHITE', Person 'A'"
11712,8914,856,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
14863,1595,1566,"NNP GZC Car '1PURPLE', Person 'A'"
12878,5333,1721,"NNP GZC Car '3WHITE', Person 'A'"
14446,1750,1718,"NNP GZC Car '1PURPLE', Person 'B'"
10606,8064,405,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
13234,5842,1448,"NNP GZC Car '4WHITE', Person 'A'"
10937,8306,464,"PZ_MUGU_20,hyrule:joncrall:/media/raid/work/PZ_MUGU_20,,,,,0"
11616,8883,1515,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11004,8405,790,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
12149,3520,1086,"NNP GZC Car '25PURPLE', Person 'A'"
16852,2728,1951,"NNP GZC Car '1RED', Person 'A'"
15891,829,1655,"NNP GZC Car '15WHITE', Person 'A'"
10223,7835,310,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
14437,2389,1638,"NNP GZC Car '1PURPLE', Person 'D'"
13479,6151,547,"NNP GZC Car '5WHITE', Person 'A'"
11992,9194,968,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
15813,2437,1558,"NNP GZC Car '1PURPLE', Person 'D'"
17667,6527,1859,"NNP GZC Car '6RED', Person 'B'"
11299,8641,749,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
13884,2836,1967,"NNP GZC Car '1RED', Person 'B'"
11462,8751,625,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11492,8781,713,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
17118,2666,1623,"NNP GZC Car '1RED', Person 'A'"
12577,3094,1215,"NNP GZC Car '1WHITE', Person 'A'"
10152,7790,316,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
17951,4002,649,"NNP GZC Car '2RED', Person 'A'"
12992,4954,768,"NNP GZC Car '3PURPLE', Person 'A'"
12640,3098,1166,"NNP GZC Car '1WHITE', Person 'A'"
12699,3410,1243,"NNP GZC Car '1WHITE', Person 'C'"
14944,1980,1541,"NNP GZC Car '1PURPLE', Person 'B'"
13525,6235,1475,"NNP GZC Car '5WHITE', Person 'A'"
15109,2463,865,"NNP GZC Car '1PURPLE', Person 'D'"
11280,8623,478,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
13570,7178,1398,"NNP GZC Car '7WHITE', Person 'A'"
18299,4654,1880,"NNP GZC Car '2RED', Person 'C'"
13177,6940,1307,"NNP GZC Car '6WHITE', Person 'B'"
12994,4979,1741,"NNP GZC Car '3PURPLE', Person 'B'"
17529,6360,1210,"NNP GZC Car '6RED', Person 'A'"
16654,7458,1561,"NNP GZC Car '8WHITE', Person 'A'"
17725,6727,2004,"NNP GZC Car '6RED', Person 'B'"
18284,4107,285,"NNP GZC Car '2RED', Person 'B'"
15507,283,1832,"NNP GZC Car '11WHITE', Person 'A'"
14005,1728,1640,"NNP GZC Car '1PURPLE', Person 'B'"
16826,3026,1540,"NNP GZC Car '1RED', Person 'B'"
10496,8013,322,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
10455,7981,455,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
10578,8050,352,"PZ_MUGU_19,hyrule:joncrall:/media/raid/work/PZ_MUGU_19,,,,,0"
17241,2842,1991,"NNP GZC Car '1RED', Person 'B'"
13793,6239,355,"NNP GZC Car '5WHITE', Person 'A'"
11110,8484,769,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
14745,2241,1488,"NNP GZC Car '1PURPLE', Person 'D'"
11458,8748,622,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
15113,2374,1382,"NNP GZC Car '1PURPLE', Person 'D'"
14921,2290,1694,"NNP GZC Car '1PURPLE', Person 'D'"
14809,2203,1554,"NNP GZC Car '1PURPLE', Person 'D'"
16509,7453,1563,"NNP GZC Car '8WHITE', Person 'A'"
11127,8500,329,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
13563,7288,1811,"NNP GZC Car '7WHITE', Person 'B'"
17932,4237,1861,"NNP GZC Car '2RED', Person 'B'"
11831,9036,905,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
14957,1758,1605,"NNP GZC Car '1PURPLE', Person 'B'"
13272,399,1168,"NNP GZC Car '12WHITE', Person 'A'"
12220,3565,1082,"NNP GZC Car '25PURPLE', Person 'A'"
11389,8710,606,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
14610,1829,1694,"NNP GZC Car '1PURPLE', Person 'B'"
10878,8255,467,"PZ_MUGU_20,hyrule:joncrall:/media/raid/work/PZ_MUGU_20,,,,,0"
14272,2428,1522,"NNP GZC Car '1PURPLE', Person 'D'"
10441,7972,304,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
15742,6077,2147,"NNP GZC Car '5RED', Person 'C'"
13111,7039,1264,"NNP GZC Car '6WHITE', Person 'B'"
14135,748,1532,"NNP GZC Car '14WHITE', Person 'A'"
13757,6204,1473,"NNP GZC Car '5WHITE', Person 'A'"
16022,530,1158,"NNP GZC Car '13WHITE', Person 'B'"
17193,2769,1932,"NNP GZC Car '1RED', Person 'B'"
14248,714,1485,"NNP GZC Car '14WHITE', Person 'A'"
12532,3106,1240,"NNP GZC Car '1WHITE', Person 'A'"
11405,8715,606,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
12154,3499,329,"NNP GZC Car '25PURPLE', Person 'A'"
15844,1906,1631,"NNP GZC Car '1PURPLE', Person 'B'"
11292,8634,760,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
18386,4671,1866,"NNP GZC Car '2RED', Person 'C'"
13317,377,1306,"NNP GZC Car '12WHITE', Person 'A'"
11013,8413,776,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
14362,2367,1702,"NNP GZC Car '1PURPLE', Person 'D'"
11469,8758,685,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
13244,7741,792,"NNP GZC Car '9WHITE', Person 'A'"
18260,4413,1881,"NNP GZC Car '2RED', Person 'C'"
13462,9137,2014,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
13888,2997,1974,"NNP GZC Car '1RED', Person 'B'"
14905,1671,1567,"NNP GZC Car '1PURPLE', Person 'A'"
12152,3546,1089,"NNP GZC Car '25PURPLE', Person 'A'"
12542,3278,1144,"NNP GZC Car '1WHITE', Person 'B'"
12713,3454,1172,"NNP GZC Car '1WHITE', Person 'C'"
13832,5676,1659,"NNP GZC Car '4RED', Person 'A'"
10212,7829,502,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
11362,8690,1503,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
12174,3530,1051,"NNP GZC Car '25PURPLE', Person 'A'"
14570,1881,727,"NNP GZC Car '1PURPLE', Person 'B'"
17649,6704,1028,"NNP GZC Car '6RED', Person 'B'"
17804,6763,1704,"NNP GZC Car '6RED', Person 'B'"
13233,5826,1439,"NNP GZC Car '4WHITE', Person 'A'"
17919,4235,1863,"NNP GZC Car '2RED', Person 'B'"
11543,8830,657,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
